form,deprel,count
boite,nsubj,5
carton,nmod,14
crayons,obj,79
murs,dep,6
murs,ROOT,14
canapé,ROOT,41
stylo,dep,2
bille,nmod,2
feuilles,obl:mod,13
passage,obl:mod,7
sept,obj,21
ceux,dep,9
eo,ROOT,1
efforts,obj,9
rester,advcl,7
naturel,xcomp,1
habitués,ROOT,1
bo,det,1
souci,obj,13
vise,ROOT,5
pousse,dep,19
mine,ROOT,5
calîns,obj,4
doudou,nsubj,45
doudous,obj,37
banc,obl:arg,11
banc,obl:mod,7
espèce,nsubj,8
casse,nmod,5
cou,nmod,14
bois,advcl,28
soyons,advmod,2
méthodiques,ROOT,1
sans,conj,3
grande,ccomp,19
grandes,obl:mod,2
chaise,nmod,22
arroser,dep,3
août,ROOT,6
chaussons,dep,11
danser,advcl,8
voulais,advcl,25
chaussons,obj,186
paf,dep,2
retires,advcl,4
scratch,obj,15
tonton,nsubj,27
tonton,ROOT,119
christophe,flat:name,160
tonton,xcomp,4
papi,conj,8
papi,nmod,43
armando,nmod,1
papi,nsubj,18
télécommande,ROOT,4
fou,dep,6
ça,advcl,14
parrain,ROOT,78
ouh,obl:mod,9
hé,vocative,11
antoine,det,4
semaines,ROOT,14
ouais,amod,63
pleurait,ROOT,14
prépare,acl:relcl,16
pot,nsubj,32
na,conj,1
bagarre,ROOT,12
ding,nmod,1
of,dep,22
fort,amod,33
simplement,advmod,30
playmobil,ROOT,11
reprends,acl:relcl,1
salle,obl:mod,70
baignoire,obj,14
lorraine,obl:arg,3
parents,dep,12
parents,conj,9
bassine,obj,3
parce,case,18
cogne,ccomp,3
ressortir,xcomp,11
tatatatata,ROOT,5
but,nsubj,9
chaude,conj,4
accroupi,xcomp,4
devant,obl:mod,6
quand,obl:arg,13
mathieu,nsubj,4
eu,xcomp,11
occupait,acl:relcl,1
maxey,obl:mod,1
tchoum,dep,1
psychologique,ROOT,2
chose,conj,46
hop,punct,16
accroupi,conj,1
aujourd'hui,fixed,5
accroupi,acl,1
bec,nmod,19
protection,nsubj,1
après,nummod,9
grandir,xcomp,16
toitoine,ROOT,3
tonton,nmod,34
tontons,obl:arg,3
progression,obj,4
miam,nsubj,5
miam,conj,3
girafe,nsubj,11
chpoum,ROOT,1
bonjour,vocative,3
laves,acl:relcl,6
téléphone,conj,4
math,ROOT,1
hisse,fixed,9
câlin,obl:arg,5
disais,acl:relcl,24
baragouine,ROOT,1
rigole,advcl,12
hé,obj,13
bêtise,ROOT,43
han,nmod,16
tawtaw,nsubj,1
rochelle,nmod,1
idéal,amod,1
mois,nmod,31
rochelle,obj,1
pleuvait,dep,1
hé,obl:arg,3
voyou,xcomp,2
glissé,ROOT,20
viens,fixed,1
déposé,acl:relcl,1
merveilles,ROOT,1
tarte,obj,33
ramené,ccomp,3
provisions,obj,1
madeleines,ROOT,1
est,nmod,20
ting,ROOT,10
anne,dep,62
souviens,acl:relcl,40
récupéré,ccomp,1
verrez,advcl,1
place,obl:mod,50
gozo,punct,1
milliers,obj,1
semaine,nsubj,3
cliente,obj,3
quatrième,amod,13
gozo,obj,2
convaincre,advcl,1
hallucinant,ROOT,1
chemins,obj,2
marcher,acl,9
dehors,fixed,17
routes,dep,1
top,ccomp,1
avaient,acl:relcl,6
développé,xcomp,1
avaient,advcl,10
découvert,xcomp,1
eux,obl:mod,54
mêmes,obj,15
enthousiaste,conj,1
destination,obl:arg,2
énormément,obj,2
français,obl:arg,4
semaines,obl:mod,19
opérateurs,dep,1
punaise,obl:mod,1
pitié,nmod,2
grossisses,ccomp,1
atteint,acl:relcl,1
please,ROOT,1
mère,nmod,31
promets,ROOT,10
paf,conj,3
cuillère,obl:mod,60
pire,fixed,7
déjà,fixed,26
jambon,obl:mod,2
preuve,ROOT,2
décollées,acl,2
touc,advmod,9
décollées,dep,1
souples,ROOT,1
restent,advcl,3
tonton,obl:mod,18
homme,nsubj,5
jambon,conj,5
saint,obj,20
nectaire,nmod,1
resaler,xcomp,1
braqué,ROOT,3
gnia,ROOT,1
tranche,obj,19
morceaux,ROOT,33
fromage,dep,7
goûte,xcomp,3
dire,conj,4
si,parataxis,3
manque,advcl,10
sel,nmod,20
argument,ccomp,1
recraché,ROOT,2
voulue,ROOT,1
habitué,ccomp,2
salé,acl,1
salé,xcomp,1
saler,xcomp,2
réchauffer,conj,1
braqué,conj,2
enlèves,dep,14
colorant,obj,1
récipient,obl:arg,2
idéalement,advmod,1
couleur,obl:arg,54
proposes,ROOT,9
sales,ccomp,1
moi,xcomp,10
changera,advcl,3
transvases,ccomp,2
avavavavava,ROOT,1
toum,ROOT,3
avavavovava,ROOT,1
avavavava,ROOT,1
tyouh,ROOT,1
ting,obj,1
jambon,ROOT,32
aluminium,nmod,2
jambon,obl:arg,4
filou,dep,2
essayé,advcl,4
attendu,ROOT,6
nez,ccomp,5
odeur,obj,16
vérifier,ROOT,1
couleur,obj,138
meubler,advcl,1
coches,nmod,1
pain,nsubj,6
ordre,obl:mod,11
préférence,nmod,1
mathieu,dep,6
courgettes,nmod,3
pommes,obj,64
quarante,obj,2
cinquante,nmod,3
cent,nmod,8
pommes,nmod,46
refuser,xcomp,1
manger,conj,16
bassine,obl:arg,4
serai,fixed,1
avis,fixed,1
cent,det,8
cinquante,ROOT,6
on,iobj,33
fruits,nmod,68
blanquette,ROOT,1
dinde,nmod,3
boira,ccomp,1
forcera,acl:relcl,1
essaiera,advcl,2
généreux,ROOT,1
gilet,obj,35
hier,ROOT,56
installée,ROOT,8
ni,det,2
pipi,conj,7
stroumpfette,ROOT,3
stroumpfette,ccomp,1
chance,punct,1
demandes,dep,6
pot,xcomp,1
pipis,obj,2
cacas,conj,1
prouts,ROOT,1
larmichette,obj,1
resté,acl:relcl,6
pousses,acl:relcl,7
caca,nsubj,8
caca,nmod,17
popo,ROOT,4
râler,xcomp,9
bête,obj,29
fâches,ROOT,4
découvres,ROOT,1
edouard,obl:mod,1
edouard,obl:arg,1
machin,xcomp,1
edouard,nsubj,2
edouard,nmod,1
est,advmod,10
chambre,dep,20
lave,obj,2
vaisselle,nmod,22
relaver,xcomp,2
rouvert,ROOT,3
oublié,advcl,22
sens,parataxis,3
berk,flat:name,13
tt,ROOT,3
vautrer,acl,1
saleté,obl:arg,1
mines,ROOT,2
éponge,ROOT,21
dessiné,ROOT,53
plante,ROOT,26
miaou,dep,4
crêpe,nmod,3
benne,ROOT,4
aidé,ROOT,16
crochet,ROOT,6
sauces,ROOT,2
pouce,obl:arg,5
carrés,ROOT,16
verts,ROOT,19
exagérer,xcomp,10
dessiner,ROOT,25
livres,nsubj,14
près,amod,1
jaunes,amod,41
piste,ROOT,5
redécouvres,ROOT,1
puzzles,ROOT,7
promenez,ROOT,1
promener,ROOT,8
raccrochera,ROOT,2
aimerais,acl:relcl,21
devoir,xcomp,23
gesticuler,xcomp,2
table,nsubj,11
val,dep,2
tam,flat:name,12
affût,ROOT,1
bruit,nmod,25
morceau,obl:mod,15
montagne,obl:arg,22
morceau,obl:arg,7
sommeil,obl:arg,3
seras,advmod,4
poupette,nmod,1
allez,parataxis,10
camille,nsubj,26
griffé,ROOT,13
s',obj,60
griffée,acl:relcl,1
ferme,obl:mod,30
regarde,acl:relcl,78
dodo,vocative,1
chbing,ROOT,1
souris,nsubj,44
grou,nmod,1
lion,nmod,70
chéri,conj,3
héh,ROOT,11
lances,conj,3
mignon,ROOT,80
ressemble,ccomp,45
valdinguer,xcomp,1
refermer,xcomp,11
sentait,ROOT,7
mouché,ROOT,7
souffle,dep,14
sauras,advcl,6
sérum,nmod,2
boutonné,ROOT,2
reboutonne,ROOT,1
reboutonne,dep,1
quilles,obl:arg,10
quilles,obl:mod,2
plafond,dep,2
failli,ccomp,2
quilles,obj,3
quilles,nmod,3
ping,ROOT,7
pistache,xcomp,2
pistache,nmod,5
propos,ROOT,2
petite,obj,33
couves,ROOT,2
eu,dep,27
rends,xcomp,2
shootes,ROOT,6
manque,ccomp,35
allais,conj,1
suffisait,ROOT,5
euhwa,ROOT,1
grag,ROOT,1
moi,fixed,35
kʀik,ROOT,1
nerveux,ROOT,1
boucles,obj,12
bouclaient,acl:relcl,1
changerait,ROOT,1
attraper,advcl,15
achevée,ROOT,1
pour,obl:mod,4
aïe,mark,7
chr,nsubj,1
kangourou,dep,4
kangourou,nmod,15
vache,ccomp,8
s',expl:subj,10
wouaf,nmod,9
croa,dep,1
croa,ROOT,6
anglais,obl:mod,32
revenons,ROOT,2
sérieuses,amod,3
dog,ROOT,3
dog,dep,3
loup,obl:mod,16
jean,obj,70
géant,nmod,8
géant,amod,8
géant,ROOT,8
géant,dep,2
géant,obl:mod,1
champs,obl:arg,5
vaches,obj,36
dormir,conj,3
montagnes,obl:mod,1
nuages,nmod,4
soleil,dep,16
baigner,ROOT,6
océan,obl:arg,4
finisse,ccomp,13
trains,obl:arg,2
voisins,obl:mod,2
parfois,advmod,98
aurai,aux:tense,16
restaurant,obl:arg,22
abîmé,ROOT,30
forêt,obj,4
forêt,nsubj,3
chemin,nsubj,6
éloignait,ROOT,1
portail,obl:arg,1
menant,acl,1
nat,flat:foreign,1
expéditif,ROOT,1
histoires,dep,6
regardais,ccomp,3
regardais,dep,2
images,nmod,13
commençais,acl:relcl,1
voitures,conj,9
camions,conj,2
machins,conj,3
placard,obj,13
premier,ROOT,18
tousses,acl:relcl,5
déchiré,advcl,3
traduction,obj,8
portuguais,nmod,1
habits,obl:mod,6
panthère,ROOT,17
tigre,dep,6
tigre,nsubj:pass,1
préfères,acl,1
rayures,obj,7
bêtise,obl:mod,13
ferais,ROOT,22
thé,ROOT,58
wil,ROOT,5
eli,conj,1
déchire,conj,1
pitié,obl:mod,3
service,obj,10
del,ROOT,2
confettis,obj,5
fabriqué,acl:relcl,10
confettis,ROOT,3
petits,nsubj,10
nés,ccomp,1
pousse,nmod,3
pousse,obj,9
pourrais,ccomp,23
rentrer,conj,4
papiers,obl:arg,7
nanou,punct,3
tous,obl:arg,2
auras,aux:tense,69
qui,parataxis,18
avion,nmod,20
parachute,nsubj,1
existent,acl:relcl,5
football,nsubj,1
football,obl:mod,1
tournent,acl:relcl,6
də,nsubj,2
avance,ccomp,14
terminer,xcomp,37
avec,mark,18
soleil,nsubj:pass,5
éteint,advcl,6
racontais,acl:relcl,5
lune,obl:mod,9
soleil,conj,8
répond,dep,2
poah,ROOT,1
cloche,obl:arg,7
ɛ,punct,3
mur,obl:arg,36
julie,nsubj:pass,11
réveillée,advcl,4
réveillée,ROOT,29
amélie,nsubj,2
regardes,ccomp,18
tondeuse,ROOT,11
chaussures,conj,14
façons,obl:mod,44
nouvelles,ROOT,5
escalier,dep,2
donnes,conj,18
nan,dep,81
dois,dep,16
plat,obj,21
yops,ROOT,1
descendra,ROOT,3
attendant,ROOT,11
écoute,det,5
pouvais,ccomp,7
rejoignent,ROOT,1
entend,dep,11
râteau,ROOT,16
râteau,nmod,6
ma,obj,7
renverser,ROOT,4
enlève,xcomp,24
fermée,ROOT,42
louloute,obj,10
près,obj,6
cloues,ROOT,1
louloute,dep,6
tour,dep,10
ira,advcl,20
manoeuvrer,xcomp,2
cinq,ROOT,125
banque,obl:arg,1
extraits,obj,1
passeras,advcl,1
pousses,dep,2
partes,advcl,1
roules,ROOT,12
droite,obl:arg,23
droite,obl:mod,12
droite,nmod,20
parterres,obl:arg,3
escalader,acl,1
parterres,obj,1
repousser,xcomp,7
arrière,amod,18
vent,obl:mod,13
louloute,obl:mod,2
terrasse,obl:mod,2
terrasse,ROOT,8
herbe,conj,6
vitesses,obj,5
hiver,obl:mod,19
jonquilles,obj,3
cueilles,ROOT,3
fleurs,dep,20
hiver,dep,2
petit,nsubj,20
quand,fixed,5
moitié,obl:arg,3
avant,acl,2
arrière,dep,4
tiré,dep,5
détachée,conj,1
obéissais,advcl,1
rentrait,ccomp,3
attache,dep,7
pourquoi,fixed,22
louloute,nsubj,1
attaché,dep,3
peuvent,advcl,6
adultes,ROOT,6
arthur,ccomp,2
louloute,ROOT,1
aller,acl,36
tantôt,ROOT,24
hé,case,7
tantôt,nmod,2
amuses,ROOT,26
tantôt,cc,7
coiffeur,obl:mod,5
restes,conj,5
escaliers,obl:mod,8
retourne,conj,7
barres,obl:arg,1
pelouse,obl:arg,5
ficelle,nsubj,3
z,nmod,2
noeud,ROOT,26
go,ROOT,28
cart,nmod,4
entrée,obl:arg,5
go,nsubj,1
croyait,ROOT,5
klaxon,obj,5
tondeuse,obj,11
prêteras,ROOT,4
posture,ROOT,1
ulysse,det,1
prenne,ROOT,3
tondeuse,obl:arg,1
coules,ROOT,2
essuyer,dep,2
tondeuse,nsubj,2
grand,obl:mod,5
tirer,nsubj,2
normalement,fixed,1
assieds,vocative,2
levée,ccomp,2
glisser,advcl,2
chérie,advmod,4
glissé,dep,1
glisser,dep,5
allait,conj,7
pierres,ROOT,8
einstein,flat:name,2
électrique,amod,15
coccinelles,obj,5
air,fixed,2
mouillés,amod,4
mouillés,acl,2
toboggan,conj,1
glisser,conj,2
enlevée,ccomp,1
chacun,obj,18
une,obl:mod,21
frère,nsubj,43
ulysse,punct,1
descendue,ccomp,1
bouge,ccomp,16
cogné,dep,4
glissé,advcl,1
écoutes,advcl,9
accidents,obj,11
descendu,ccomp,2
tunnel,nsubj,5
toboggan,nmod,6
touchant,advcl,1
bougé,ccomp,3
électricité,nmod,1
touche,iobj,1
décharge,obj,1
zə,case,4
me,obl:mod,1
penches,ROOT,1
puisse,advcl,30
choupette,obj,1
arroser,acl,3
kiwi,obj,8
grands,nsubj,7
édouard,acl:relcl,1
claire,acl:relcl,1
évoque,ROOT,1
grands,dep,7
françois,nsubj,9
conduit,ROOT,23
finir,advcl,9
fonds,dep,1
mamans,obj,16
débarrassé,ROOT,1
baoum,ROOT,2
crevette,obl:arg,1
maïs,obj,12
maïs,ROOT,15
maïs,dep,2
devenues,xcomp,1
chèvres,xcomp,1
fraise,nmod,12
montres,conj,5
sylvie,obj,9
aller,conj,10
diseuse,ROOT,1
fâchée,ROOT,26
pampers,ROOT,1
dodo,obl:mod,10
lavage,obj,3
làlà,advmod,1
dent,nmod,12
problèmes,obj,28
dépasse,ROOT,7
élastique,obl:mod,4
pepette,obl:arg,1
service,ROOT,2
gêne,advcl,11
poche,obl:mod,23
mises,ccomp,3
fabriques,nsubj,1
ba,obl:mod,5
éternues,ROOT,2
promène,advcl,3
canaille,obj,9
mouton,nsubj,25
tracteur,obj,71
matériel,obj,10
ba,expl:subj,1
ba,nsubj,2
basculer,xcomp,1
gène,dep,1
chlo,nmod,5
tien,dep,21
attend,parataxis,4
raccroché,ROOT,2
chlo,obj,1
appelles,acl:relcl,20
réponde,acl:relcl,1
ba,fixed,20
mule,nmod,16
comment,det,16
couverte,ROOT,5
dors,acl:relcl,11
point,obj,27
mangeras,ROOT,26
ba,punct,4
cadeaux,dep,4
sapin,ROOT,45
arraché,acl:relcl,2
étoile,dep,2
écrabouiller,ROOT,1
lutins,ROOT,3
chaussettes,ROOT,73
filles,nmod,22
rennes,ROOT,1
cadeaux,obj,93
âne,ROOT,41
glisser,acl,4
survécu,dep,1
chlak,ROOT,1
père,nsubj,82
bûche,ROOT,1
lutins,dep,1
champignons,ROOT,19
sapins,ROOT,4
scie,ROOT,9
rouges,amod,69
boules,obl:mod,9
liste,obj,9
détruire,acl,1
gène,advcl,1
vu,expl:subj,1
pile,nsubj,3
user,xcomp,3
éteigne,ccomp,5
chipie,nsubj,4
amuses,ccomp,5
chuté,ROOT,2
sauter,advcl,4
saoule,xcomp,1
enlevé,dep,7
arrête,obl:arg,2
dodo,dep,14
héh,det,2
bronco,ROOT,1
dino,nmod,1
cherche,advcl,12
armoire,nmod,6
bronco,nsubj,1
refermez,advcl,1
tu,mark,23
jettes,advcl,11
maman,nsubj:pass,12
fasse,aux:pass,3
gâté,ccomp,2
déshabillé,ROOT,7
beau,conj,11
recherche,dep,1
oeuf,nmod,20
pâques,nmod,19
oeufs,ROOT,62
caneton,ROOT,13
abeille,nsubj,6
tuti,ROOT,1
sauterelle,obj,2
oeuf,obj,67
abîme,ccomp,5
solides,amod,1
déchiré,conj,1
mouches,ROOT,28
aspire,conj,3
recommence,xcomp,4
bruits,obj,24
réclamé,ROOT,3
espérer,xcomp,5
amé,nmod,15
tranquilles,xcomp,3
bancal,ROOT,2
ta,iobj,3
meubles,nsubj,4
difficulté,obj,3
ouais,obl:mod,11
coincé,ccomp,2
coince,dep,2
ton,obl:arg,15
amé,obj,9
casses,advcl,8
retournes,xcomp,1
artiste,ROOT,5
félicitation,ROOT,1
carré,obl:mod,6
prrr,ROOT,2
aides,ccomp,28
clef,obj,23
cirque,obl:arg,12
urgences,ROOT,2
oh,conj,21
verses,ROOT,14
goûtes,acl:relcl,3
balle,obl:mod,8
orange,nsubj,7
livres,obl:arg,33
beau,det,5
attaques,dep,3
dedans,appos,1
donnes,obl:arg,3
four,dep,3
cuit,ROOT,26
prépare,dep,6
hélicoptère,obj,41
suivant,case,2
contexte,ROOT,1
caké,xcomp,1
cassé,xcomp,22
hourra,dep,1
enfoncé,conj,1
emi,dep,4
canapé,obl:mod,26
impressionne,ROOT,2
nounours,obj,96
parte,ccomp,18
escalader,dep,1
couin,ROOT,2
nounours,obl:arg,12
val,flat:name,1
médecin,obl:arg,7
impressionné,advcl,1
box,obl:arg,1
commençait,ROOT,6
abîmes,ROOT,9
coeur,obl:arg,8
pliés,acl,2
amé,dep,6
ouais,flat:name,1
recoiffer,xcomp,2
chaises,ROOT,6
jul,nmod,1
joli,advmod,2
couin,obj,2
massacreur,nmod,1
pis,cc,53
amé,mark,9
dessine,ROOT,103
histoire,obl:mod,72
salade,conj,7
tim,obl:mod,10
arbre,dep,7
appuyé,acl,1
rrr,fixed,1
celui,vocative,2
rog,dep,1
voudra,advcl,3
télévision,obj,21
bougies,obj,40
soufflé,ccomp,1
titobulle,nmod,1
titobulle,ROOT,1
caillopatte,conj,1
ohlàlà,iobj,8
s',iobj,19
piqué,ROOT,12
pleure,advcl,33
fini,det,3
réveille,dep,7
village,obj,6
poules,obj,19
noël,ROOT,42
spot,nmod,25
spot,xcomp,2
spot,ROOT,16
paquets,obj,12
caché,conj,7
spot,dep,4
parfait,amod,17
état,conj,1
escabeau,obl:arg,7
ouille,xcomp,2
dring,case,2
sonné,ROOT,8
chanteurs,ROOT,3
chantent,ROOT,11
tourne,conj,16
spot,nsubj,9
poils,nmod,8
poils,ROOT,6
os,ROOT,6
gamelle,ROOT,4
eu,conj,30
collier,obj,71
puisse,ROOT,15
hauteur,obl:mod,4
tchoupi,ROOT,64
amé,acl,2
regardé,dep,2
centaines,obj,3
pois,ROOT,33
pleuvoir,xcomp,19
fout,ROOT,11
petites,obj,17
wick,ROOT,1
touk,flat:name,1
touk,ROOT,5
touk,nmod,5
regardé,acl:relcl,18
mh,conj,1
neuf,dep,4
huit,obl:mod,6
huit,ROOT,71
septième,amod,2
janvier,ROOT,3
aura,dep,7
juillet,ROOT,12
septembre,nmod,12
octobre,nmod,12
novembre,ROOT,4
réfugié,advcl,1
wouaf,dep,4
shooté,ROOT,6
matrix,nsubj,1
clefs,ROOT,16
clef,ROOT,31
clef,nmod,8
ouais,nmod,10
ya,obj,1
prête,acl:relcl,6
parole,obj,6
thème,ROOT,7
film,nmod,16
aspirine,obj,2
doliprane,obj,4
me,xcomp,2
muscle,nsubj,1
déchiré,acl,5
avoir,acl,27
mouvement,acl:relcl,1
jambe,ROOT,33
bouffer,acl,4
demain,ROOT,58
endives,obj,7
du,obj,42
mer,dep,12
m,amod,1
e,obl:arg,6
r,amod,4
e,nmod,29
r,nmod,11
ragoût,ROOT,1
allume,ccomp,12
terrine,ROOT,2
film,dep,8
cocotte,dep,3
perds,dep,1
clefs,obj,28
retrouvées,ROOT,3
saska,obl:mod,1
clef,nsubj,5
padaboum,nmod,1
clé,obj,57
cotons,ROOT,2
court,ROOT,91
mise,ROOT,50
fonces,conj,1
double,obj,3
prêté,ROOT,10
adore,advcl,15
faisais,acl:relcl,26
avais,dep,8
servaient,acl:relcl,1
où,appos,8
aspirateur,obl:arg,9
mise,ccomp,13
clé,nmod,8
stylo,ROOT,13
écris,ROOT,85
courrier,obj,17
écrit,advcl,15
écris,acl:relcl,10
o,dep,42
phile,nmod,1
',nsubj,505
connaissais,ROOT,30
tampon,ROOT,3
vieilles,amod,12
miaou,mark,2
saska,obj,2
noël,obl:mod,52
porte,dep,23
anneau,obj,4
losange,conj,1
cercle,conj,1
dépend,ccomp,1
ordinateur,obl:arg,16
coquin,amod,28
impressionnant,conj,2
dingue,ROOT,12
placé,ROOT,5
anti,obj,1
inflammatoire,amod,1
aspirine,obl:mod,1
diantalvan,ROOT,1
advil,ROOT,2
advil,obj,1
kangourou,obj,10
yaya,flat:name,1
béchamel,obj,2
reposes,ccomp,5
peut,dep,68
lieux,obl:arg,2
sûrs,amod,1
aspirine,xcomp,1
mieux,conj,9
centres,dep,1
vidanger,xcomp,1
vidange,ROOT,1
trinque,ROOT,4
devant,conj,3
baignoire,dep,6
rêver,xcomp,9
waf,ROOT,4
phoque,ROOT,7
mouais,ROOT,11
gilles,ROOT,12
saska,ROOT,1
mûres,ROOT,15
gilles,case,1
remue,ccomp,4
truc,nsubj:pass,4
monologue,ROOT,1
ours,ccomp,3
caméra,case,1
r,ROOT,43
krkrkr,ROOT,1
kreuh,ROOT,1
yo,ROOT,5
rangé,det,1
dû,acl:relcl,10
chaîne,ROOT,7
petit,nmod,13
cale,obj,2
rendras,ROOT,2
inestimable,amod,1
céder,xcomp,3
bouton,conj,2
atteinte,xcomp,1
repose,advcl,5
droite,xcomp,5
rajouté,ROOT,2
farine,nmod,14
refroidissant,ROOT,1
durcit,ROOT,2
tranche,ROOT,3
fou,acl,1
voulais,ccomp,53
fana,advcl,1
laa,ROOT,1
aa,ROOT,4
statue,ROOT,10
statue,nmod,2
bijoux,nmod,2
vis,obj,13
épée,obj,58
la,advmod,7
gilles,obl:arg,3
garde,advcl,10
rr,ROOT,3
pédale,obj,4
anticipée,amod,1
moment,ccomp,2
noël,obj,17
ans,obl:arg,2
avance,conj,8
bricolo,ROOT,1
jeannot,flat:name,2
ennuie,ccomp,5
montré,advcl,27
mieux,nsubj,4
concentration,case,1
mûr,ccomp,2
tournevis,ROOT,8
pince,xcomp,2
serré,ROOT,42
fluor,ROOT,2
ferme,dep,16
tripoter,acl,3
revisses,dep,1
vidange,obj,1
olivier,obj,23
gilles,nsubj,3
peignoir,obl:mod,3
ferre,ccomp,1
revue,obl:arg,1
terrain,obl:mod,3
derrière,nummod,9
fonces,acl:relcl,2
démarrage,obl:mod,1
saska,nmod,1
laissé,acl:relcl,5
attaque,xcomp,2
cascadeur,conj,1
robe,nsubj,6
atcha,ROOT,1
drôle,obj,45
pédiatre,obl:mod,4
donnait,ccomp,3
modération,obl:mod,1
gras,ROOT,6
goûte,ccomp,7
ado,ROOT,1
envoyais,dep,1
pâté,obl:arg,1
folie,ROOT,4
adorais,ROOT,4
cochonnaille,acl:relcl,1
bouteille,obj,63
gallia,ROOT,1
doute,obl:mod,22
prêt,xcomp,5
endives,dep,3
pratiquement,advmod,5
température,ccomp,3
ambiante,amod,1
télétubbies,conj,1
nounou,dep,3
barbapapa,obj,2
sûre,parataxis,1
télétubbies,ROOT,6
télétubbies,nsubj,3
esquintée,ROOT,1
hs,ROOT,2
fatigue,ccomp,4
genre,obj,16
lutté,ROOT,1
ruine,ROOT,1
vidée,conj,1
bricoler,xcomp,6
coucou,conj,2
boutons,conj,1
arrêtera,conj,1
faite,advcl,2
demoiselle,nsubj,1
commence,dep,7
grande,xcomp,26
sapin,nsubj,8
enlèvera,conj,1
ohoh,dep,19
lettre,ROOT,44
lettre,obj,60
pingouin,dep,1
lettres,ROOT,29
envoyer,acl,2
père,obl:arg,32
renne,nmod,1
chl,obl:mod,13
lutin,nmod,7
renne,ROOT,6
herbe,xcomp,1
avoir,ccomp,2
?,obj,16
feuille,nsubj,8
dessine,advcl,9
vide,obl:mod,3
dessine,dep,18
aller,fixed,4
patte,ROOT,25
moustaches,ROOT,19
vient,conj,18
bec,ROOT,30
oeil,ROOT,54
cygne,obj,6
cheveux,nsubj:pass,1
chaîne,nmod,2
poche,obl:arg,81
croisillon,obj,1
tombait,ccomp,2
percées,amod,2
boucle,obj,43
culotte,obl:mod,24
camembert,obl:arg,1
auras,conj,15
mandarine,nmod,12
tapé,dep,1
cogné,acl:relcl,5
symétrique,xcomp,1
auras,ccomp,12
parti,conj,9
courant,obl:mod,6
ohoh,det,7
cerf,ROOT,40
pingouin,obj,10
allonges,xcomp,1
mandarine,dep,5
coule,conj,4
changer,nsubj,1
disais,dep,8
essuyées,ROOT,1
manches,obj,26
âne,dep,5
queue,obj,167
mangeons,ROOT,1
mangeons,xcomp,1
sais,nmod,10
antilope,ROOT,3
panthère,nmod,3
meuh,expl:subj,1
chèvre,obl:mod,2
chèvre,obj,14
âne,obl:mod,6
cri,ROOT,13
âne,nsubj,17
cri,nmod,4
rhinocéros,dep,3
gros,ccomp,11
corne,dep,1
grr,dep,2
pic,obj,4
sourit,ROOT,17
passes,acl:relcl,3
emmène,xcomp,4
promenade,obl:mod,3
cri,obj,9
meuh,nmod,3
jambe,obj,37
lion,dep,12
kro,ROOT,1
hi,advmod,3
lionceau,ROOT,6
hippopotame,obj,30
extraterrestre,ROOT,1
araignée,ROOT,59
pattes,nmod,24
monde,ROOT,50
poche,ROOT,38
met,xcomp,14
coup,case,2
poche,nmod,34
première,dep,3
main,conj,13
aune,det,1
restée,acl:relcl,4
coincée,xcomp,3
donner,dep,16
amène,nsubj,2
rebord,ROOT,3
fenêtre,nmod,15
pavot,nmod,1
survitaminé,xcomp,1
seras,aux:pass,14
habituée,conj,1
bois,ccomp,9
étouffé,ROOT,1
paille,obl:arg,7
trempe,ccomp,1
paille,obl:mod,9
dîner,ROOT,5
voulait,ccomp,29
sort,obj,2
ferai,ccomp,1
pull,ROOT,35
gratte,dep,5
à,nmod,11
épates,dep,1
épates,ROOT,5
découper,xcomp,65
ce,nsubj:pass,95
plastique,amod,4
sacs,obj,10
débrouiller,xcomp,16
contre,ROOT,7
nanou,case,1
oignon,obj,3
ciseaux,ROOT,42
tétines,dep,2
gêne,xcomp,2
facture,ROOT,4
avril,ROOT,6
facture,obj,3
enveloppe,conj,1
mais,obl:mod,2
bouillon,nmod,1
rangerai,acl:relcl,1
coincés,acl,1
lasagnes,obj,6
pâtes,nsubj,5
maintenant,conj,17
avant,parataxis,1
aura,acl,2
endroit,obl:mod,31
pyjama,nmod,26
doudous,obl:mod,8
obstacles,obl:arg,3
éviteras,ROOT,1
michat,nmod,1
michat,ROOT,1
bêtises,nmod,5
attrapé,acl:relcl,12
bottes,ROOT,42
démange,acl:relcl,1
si,det,9
doivent,acl:relcl,6
refroidir,ROOT,2
couvre,ROOT,6
minimum,ROOT,2
dent,ROOT,6
machine,dep,6
déposes,ROOT,2
photos,ROOT,25
rien,xcomp,1
bouger,advcl,4
intimidée,ROOT,1
faisait,acl:relcl,60
enlever,acl,8
là,flat:foreign,17
panière,dep,1
linge,nmod,23
éh,punct,8
documents,obl:mod,1
neinein,ROOT,2
continues,ROOT,55
formes,obl:arg,6
où,parataxis,46
passerait,ROOT,2
dossier,ROOT,4
moutons,obj,21
bavarde,amod,1
pourtant,case,2
hyper,advmod,12
mar,case,2
voit,dep,27
plan,obj,14
ébahie,ROOT,1
collée,ccomp,1
rideau,nmod,3
soulever,xcomp,12
languette,obj,3
maximum,obl:arg,3
mer,nsubj,11
hippopotame,nsubj,14
requin,obj,8
badingtown,obj,1
fraises,ROOT,31
décollé,ROOT,6
raisin,obj,10
prunes,ROOT,3
goûté,acl:relcl,3
fraises,obj,32
mis,acl,5
essaiera,ROOT,8
