form,deprel,count
empfehle,root,2
rülpsi,root,3
meinem,root,4
rülpsi,nmod,1
oberleitung,obj,6
rumknabberst,conj,1
supertoll,root,9
zahnarzt,nmod,7
besuchen,acl,4
gegangen,conj,18
zahnarzt,nsubj,13
zahn,nmod,5
gefüllt,conj,3
ging,xcomp,2
zahnärztin,nsubj,3
zahnärztin,obl,2
knopf,appos,7
gedrückt,ccomp,3
sst,punct,1
mamm,root,1
glasur,obj,12
hälfte,appos,3
pupsen,obj,1
brösel,ccomp,1
hi,flat:name,8
superkomisch,xcomp,1
superlustig,advmod,2
leistung,root,4
zweck,obl,4
umknickst,advcl,2
türpitz,root,3
türpitz,obl,2
wegbauen,root,2
umgestellt,ccomp,1
weichen,amod,13
ärger,obl,1
wege,nsubj,5
rom,xcomp,2
verpackung,obj,6
reinräumen,advcl,1
verpackungsmaterial,obj,1
geschehen,root,2
krumme,root,6
krummen,amod,8
nupsis,root,4
krumme,nsubj,5
krummen,root,1
krumme,obj,8
geraden,root,1
reinquetschen,ccomp,1
krumme,parataxis,1
verpackt,ccomp,1
fertiges,amod,2
klingelinge,root,1
bauzaun,appos,1
bauzaun,nsubj,4
schutt,nsubj:pass,1
müllabladeplatz,root,1
fußgänger,appos,2
bauarbeiten,obj,1
mehr,nsubj:pass,2
hinauf,conj,1
schuttabladeplatz,root,1
unterhosen,obl,2
klo,conj,3
ohne,obl,1
isse,obj,2
genauen,amod,3
abstellgleis,nsubj,2
verbraucht,conj,4
angekoppelt,root,3
fern,root,2
schups,obj,3
güter,nsubj,1
fürchte,ccomp,1
abgekoppelt,root,13
hinterhereilen,root,1
petto,obl,3
spielwarengeschäft,obl,1
plastiktiere,obj,1
plastikelefanten,obj,1
pinguine,conj,1
kuschelig,conj,1
verschwand,advcl,1
gekuschelt,root,5
pflaumenkompott,obl,2
ausgeschöpft,root,2
verwunderliches,root,1
tässchen,obj,1
gelee,nmod,1
untertellerchen,root,1
bestecke,obl,1
filmen,nmod,6
tele,nsubj,2
milchkännchen,root,2
teetasse,nsubj,4
teekanne,obj,3
wasserkessel,root,5
geschafft,parataxis,6
cheerio,nsubj,1
schüttgeräusche,root,1
zapfst,root,2
samowar,conj,1
kiefer,obj,1
umgekippt,advcl,2
drangehängt,root,3
gewippt,conj,1
kommode,obj,2
gefallen,conj,8
tele,root,3
cheerios,obl,1
hinschieben,conj,1
deckelchen,root,2
schreck,nsubj,5
mirabelle,root,2
angespritzt,root,1
mirabellen,obj,9
christin,flat:name,2
kai,nsubj,75
tele,obj,2
schnabeltassen,obl,1
wippe,obj,1
übernommen,root,1
siehst,nmod,2
story,root,1
vermutet,advmod,1
abgeschlagen,root,1
zwischen,obj,1
ramponiert,xcomp,1
jahre,root,58
festgesteckt,conj,1
transportlaster,root,1
streifen,appos,6
bricht,advcl,2
reihenfolge,nmod,1
markant,root,1
hingucken,obl,1
frank,obj,5
verlierste,root,1
gucken,obj,4
spülen,ccomp,3
bubi,nmod,2
delle,obj,1
schultern,root,3
gerhard,nmod,1
gerhard,obj,2
einkleben,xcomp,1
lothar,nsubj,1
faschingsbild,obj,1
schneit,root,23
silberblick,obj,1
patricia,ccomp,1
gud,nsubj,1
gerhard,nsubj,2
gerhard,obl,4
reinstupsen,root,1
gerhard,appos,1
tragen,acl,11
bringt,xcomp,3
waescht,root,1
gerhard,flat:name,1
gerhard,iobj,1
aufpassen,advmod,1
abknipsen,root,1
abknipsen,xcomp,1
zigaretten,nsubj,3
zuschrauben,parataxis,1
affen,parataxis,1
welches,appos,5
struwwelpeter,obj,2
drauflegen,conj,4
mitgucken,xcomp,4
minz,xcomp,3
maunz,xcomp,1
vogel,parataxis,3
suchte,root,1
busen,nsubj,2
fischi,root,1
wegdrückst,ccomp,1
stiefkind,root,1
gerhard,root,1
stiefkinder,root,1
vorgewärmt,root,1
einschicken,root,1
zeitschrift,nmod,1
trommeln,xcomp,1
takt,obj,2
trommeln,ccomp,2
rausschaffen,xcomp,1
rausschaffen,root,1
kasperlefiguren,obj,2
kasperlefiguren,nsubj,2
puppenwagen,flat,1
pipopa,obj,1
rausgesucht,root,8
truppe,nmod,1
flughafenauto,nsubj,3
pilotin,conj,2
flughafenauto,root,1
bekannt,root,20
supergroß,root,2
wo,csubj,2
häufiger,advmod,1
gruscht,root,1
abgeblieben,csubj,1
reichsbundesbahn,nsubj,1
reichsbundesbahn,root,1
reichsbahn,obl,3
bundesbahn,appos,1
urlaub,ccomp,6
österreich,ccomp,1
schotten,nsubj,1
zipp,flat:name,4
riesennuss,root,1
gigantisch,root,1
heimschleppen,root,1
drüberfahren,advcl,1
verschwinden,csubj,1
landet,ccomp,6
aussteigen,advmod,2
gebeten,root,13
auszusteigen,xcomp,1
tohuwabohu,root,2
lokschuppen,obl,2
lok,xcomp,1
unterwegs,ccomp,6
erholt,acl,1
übernimmt,conj,1
stinkig,advmod,1
voraus,obl,3
igitt,flat,2
nektarine,obl,1
jipp,advmod,1
kellnern,nsubj,1
kellner,obj,1
geschlachtet,ccomp,5
seien,ccomp,1
serviert,root,7
zeichen,obj,26
gäste,obj,13
stolz,conj,1
ausziehen,obj,1
knickerig,root,2
piloten,iobj,2
seesterne,root,2
schwimmel,appos,1
aale,root,5
mini,obj,6
mupps,root,2
antreiben,root,2
diesellok,obl,7
anstinken,root,1
wäre,nsubj,2
leid,obl,2
herumliegen,xcomp,1
findet,conj,14
ah,nsubj:pass,2
gereift,root,1
reif,acl,3
französischer,amod,3
mm,xcomp,1
speisewagen,nmod,3
korbetha,root,2
murnau,nmod,8
murnau,obj,9
ka,conj,1
ostseeurlaub,obj,1
korbetha,nsubj,1
quarkauflauf,root,1
rosinchen,root,2
rosinchen,obj,1
kaiserschmarrn,nmod,4
aprikosenkompott,root,1
apfelkompott,root,1
apfelkompott,obj,3
besorgen,conj,8
glock,root,2
schütt,parataxis,1
obenrum,advmod,3
hingepfeffert,ccomp,1
guckloch,obj,1
segel,conj,1
fähnchen,nsubj,2
macher,appos,3
dranmachen,conj,4
glücklich,advcl,1
räucherlachs,amod,1
räucherlachs,nmod,1
räucher,root,5
ruderboot,appos,1
boote,appos,5
ruderboot,obl,2
fischnetz,nsubj,1
hütte,obl,9
geräuchert,conj,2
wal,obj,13
türpitz,nsubj,4
gelungenes,amod,1
rangestückelt,csubj,1
enttäusch,root,1
eingangsbereich,obl,2
blupps,nmod,1
entgleisen,obl,2
korbetha,obl,3
staffelsee,root,2
bergig,root,1
bötchen,obj,1
ferienhaus,obj,2
ferienwohnung,obj,5
grundstück,root,2
grundstück,obl,4
wanderwege,obj,1
schwäne,conj,2
örtchen,root,1
bayern,nsubj,5
katholisch,root,1
üben,ccomp,7
pass,nsubj:pass,2
murnau,nsubj:pass,1
meinst,advmod,1
hm,case,2
zack,nsubj,6
verzweifelt,parataxis,1
gedrängel,nmod,1
wiener,appos,1
vegetarisches,amod,1
essgewohnheiten,obl,1
fahrradfahrerin,nmod,1
gemeinsames,amod,4
menü,obj,1
bestellen,root,26
pizza,conj,5
rumplanschen,root,1
kehle,obj,1
zudrückst,ccomp,2
atmen,ccomp,2
domino,flat:name,4
brauchten,root,5
bedauern,root,1
aufstanden,root,1
kabine,root,1
umkleidekabine,root,1
fahrradfahrerin,nsubj,1
geräucherten,root,1
ausdenkt,root,1
angeln,advmod,2
schiffsanleger,nsubj,1
orangefarbene,root,1
ochen,root,1
exotisch,root,3
lämmchen,nsubj,3
aut,obl,1
rüben,root,9
rüben,nsubj,6
apparaten,obl,2
stinkpopo,obl,1
heulst,ccomp,2
heulst,root,6
zuspruch,root,1
gewe,advmod,1
kri,flat:name,1
klettert,conj,4
luchs,root,3
gibe,root,1
wegschuppen,root,1
stuhln,obj,1
tommy,xcomp,4
gesucht,csubj,1
ki,obl,2
ik,nsubj,1
draufgehen,xcomp,1
haut,advcl,2
jeder,flat:name,4
puttegang,root,1
puttegange,root,4
angel,conj,3
gefangen,csubj,1
zudecke,nmod,2
stipf,root,1
zudecke,obj,6
zudecke,advcl,1
weghauen,root,1
rausangelt,advcl,1
sonnenbrille,appos,1
sonnenbrille,obl,3
außieht,acl,1
eße,xcomp,1
wiedergibt,ccomp,1
puttemacht,obj,1
draufgeknackt,root,1
kaputtegangen,root,1
ring,nmod,3
knacker,root,1
runterfalle,root,2
zusammensammeln,root,1
stopfe,root,1
pilz,obl,7
stopft,root,5
schnei,obj,1
lebe,root,6
drauflegen,acl,1
weiß,obl,10
stöhnt,root,4
eifer,obl,4
stoßen,conj,2
aufwecken,ccomp,1
runtergeht,advcl,1
hattern,punct,1
wehtut,root,3
schmusefest,root,2
mitschmusen,xcomp,1
familienschmusetag,root,1
bettuch,nmod,1
mittageßen,xcomp,1
sapf,obj,1
fol,obj,1
aufbau'n,root,25
wischi,root,4
waschi,flat:name,5
wischi,flat:name,2
pappas,nmod,3
ampeln,root,8
langsamer,amod,4
lena,advmod,1
anstrengend,flat,1
lena,flat,2
nn,flat,3
knatter,flat:name,2
pinguin,appos,2
tieger,root,1
löwe,xcomp,1
litzi,flat:name,3
oma,flat,3
graü,advmod,5
geistlicher,root,2
puschen,appos,1
tshirt,obj,3
bobobobobobobobobub,root,1
mitnehm'n,ccomp,1
bobobobobobobobub,root,1
hups,flat:name,4
fehl,root,12
klein'n,nsubj,2
miam,nsubj,1
miam,flat:name,3
krippe,nsubj,2
wohn'n,root,11
reh,appos,6
mt,flat:name,14
klein'n,obj,2
uijuijuijui,flat,1
steh'n,xcomp,49
enttäuschung,root,1
hol'n,ccomp,4
un,ccomp,1
zopf,appos,3
ersticke,root,1
draufstell'n,root,8
mussen,aux,5
aufstell'n,parataxis,1
tento,root,1
klingelingelingeling,root,4
schrauben,nsubj:pass,1
reingedreht,root,1
babynilpferd,root,1
gefährlich,acl,3
falko,conj,1
tigern,root,2
maxi,ccomp,1
zoowärter,obl,4
eintrittskarte,obj,2
stinkteddy,nsubj,1
papaeisbären,obj,1
papaeisbär,root,1
zäunen,root,1
türe,conj,2
klettergerüst,root,1
maxi,nsubj:pass,2
maxi,appos,1
affe,nsubj:pass,2
gorilla,appos,4
schimpanse,parataxis,1
schimpansen,nsubj,3
schimpanse,nsubj,1
pansen,obj,3
ponys,nsubj,4
schimpansen,obj,1
hundeessen,obj,1
pansen,xcomp,1
nie,det,1
eulen,obj,5
rah,obj,2
rah,flat:name,2
eisbären,nsubj,13
denen,advcl,1
kunststücke,nsubj:pass,1
festgehalten,advmod,1
abgefressen,root,2
kassen,nsubj,1
runder,amod,12
benjamin,xcomp,1
rille,nmod,1
gorilla,obj,7
figuren,nmod,4
rumhauen,nmod,1
papabär,nsubj,1
braunbären,obj,1
braunbären,nsubj,1
waschbären,obj,1
strauch,nmod,1
verhaust,root,1
pieken,parataxis,1
abknabbert,acl,1
umfällt,conj,1
biberhöhle,nsubj,1
honignest,obl,1
reingemacht,acl,1
gepiekt,ccomp,1
kenn,parataxis,15
vogelkindern,nmod,1
übersprungen,root,2
pilz,nsubj,4
regenschirm,conj,1
pusteblumen,root,3
sammelt,parataxis,1
hasenspuren,obj,1
känguruhs,obj,1
drinstecken,advmod,1
abschießen,root,1
schuld,obj,3
verwamsen,root,1
strafe,obj,4
folter,root,1
güte,nsubj:pass,1
heiliger,amod,9
strohsack,root,2
kante,root,10
gefängnis,obl,34
wiedergefunden,parataxis,1
glatter,amod,2
wal,ccomp,2
fahrtstuhl,obl,1
wegfahren,obj,1
df,obj,1
df,flat:name,1
außenseite,obl,1
raten,conj,6
wasser,xcomp,6
grinsebacke,root,2
lächeln,root,5
quietschie,nsubj,1
sorry,root,1
futsch,parataxis,2
pfennige,obj,2
hühnerbrühen,nsubj,1
paket,nsubj,2
teegeschirr,obj,2
kochst,ccomp,5
untertasse,obj,3
zuckertop,root,1
eingießen,xcomp,2
gezieht,root,1
eingießen,ccomp,1
verbrennen,conj,1
reintun,nmod,1
kännchen,obj,2
wolle,nmod,8
puzzle,xcomp,2
quietschetelefon,xcomp,1
karin,punct,1
philipp,nsubj,39
alf,flat:name,1
alf,root,3
weggeschickt,ccomp,1
artikel,obj,7
schicken,ccomp,6
briefmarke,root,6
alf,obl,2
bisschenn,advmod,1
hinmachen,conj,5
regenwolken,root,1
blumenbeet,nsubj,4
busch,obj,5
wasserschlange,root,2
elfies,nmod,1
simba,nsubj,7
bedenklich,root,1
blumenmarkt,root,1
zooeingang,obj,2
safaribus,nsubj,1
busse,parataxis,1
einfach,conj,7
zooeingang,nsubj,1
zooeingang,obl,2
zusammenstürzt,root,1
krokodil,iobj,5
parkbank,obj,1
gegess,root,1
trauen,ccomp,1
doppel,nsubj,5
wald,nsubj:pass,1
beiden,nsubj:pass,6
dran,acl,6
abkoppeln,root,2
würstchenverkäuferin,nsubj,4
wegesrand,obl,1
zooverwaltung,root,1
zooverwaltung,nmod,1
brennt,advcl,9
alarm,obj,2
läuten,conj,1
versammeln,ccomp,1
eisverkäuferin,nsubj,2
kartenverkauf,nsubj,1
kartenverkäuferin,root,2
station,nsubj,4
eisverkäuferin,root,1
begleitung,obj,1
safaribusse,obj,1
gibt,csubj,14
muschelbassin,obl,1
fahr,obj,3
kartenverkäuferin,appos,1
eisverkäuferin,obj,1
ausgeschnittenen,root,1
milchflasche,conj,1
würstchenverkäuferin,obl,1
eisverkäuferin,conj,1
dahinten,advcl,2
gerissene,amod,2
ratte,nsubj,3
liegenden,amod,3
aquarium,nsubj,10
aquariumswärter,root,1
arbeiten,advcl,7
würstchenstand,nsubj,2
würstchenstand,obl,1
bahn,nsubj:pass,2
würstchenstand,nmod,1
segelboote,obj,3
ankert,root,1
euro,obj,4
star,punct,1
robbe,obj,5
robb,flat:name,1
robb,root,1
grr,nsubj,1
armen,conj,2
schlossgespenst,root,7
hingemalt,parataxis,1
dichter,root,3
ä,xcomp,2
mähen,xcomp,4
reinlächeln,root,1
zoowärter,root,13
zoowärter,conj,3
tiere,nsubj:pass,13
gefüttert,advcl,1
zoowärtern,obj,1
füttern,obj,1
lautesten,advmod,1
lasterwagenfahrer,obl,1
bananen,appos,4
affenkäfig,obl,1
glück,nsubj,6
bananen,ccomp,2
äffchen,obj,6
besucht,ccomp,1
lausen,root,2
schlabbern,root,2
eile,obl,3
disziplinierter,amod,1
och,punct,8
gierige,amod,1
schlechter,xcomp,1
hungrigsten,amod,1
kerle,nsubj,8
schlabbermäulchen,root,1
allerliebst,root,4
schneeeule,root,1
schneeeulen,root,1
gelesen,ccomp,7
essen,punct,1
hackfleisch,root,9
ruhen,conj,2
zooarzt,obl,1
überfressung,nmod,1
platzprobleme,obj,1
durchläuft,advcl,1
verdauen,advcl,2
runterklettern,conj,1
meinst,obj,2
bananenbauch,obl,1
bedächtig,conj,1
runterxx,conj,1
äpfel,xcomp,1
leidet,root,2
portion,nsubj,1
hackfleisch,conj,3
zufriedener,advmod,1
lächelt,parataxis,1
verdauung,nmod,1
apfelorgie,appos,1
käfig,nsubj,5
ungewöhnliche,amod,4
babygiraffe,nsubj,1
giraffenbaby,nsubj,3
essen,nsubj:pass,5
schädlich,root,1
vorfahren,xcomp,1
giraffenbaby,conj,1
einnehmen,root,2
beschwerden,nsubj,1
worauf,mark,2
einlässt,ccomp,2
sicherer,ccomp,1
fischfutter,obj,2
otter,root,3
farbenen,xcomp,1
hängebauchschweinchen,root,1
hängebauchschwein,appos,1
ferkelchen,obl,1
einsam,xcomp,3
stinktier,conj,1
pflückt,root,10
vorrat,nsubj,4
verwechselst,ccomp,3
biber,obl,3
waschbär,conj,1
biber,obj,5
zoo,nsubj:pass,3
überfüllung,obl,2
geschlossen,parataxis,1
rumpsteak,root,2
stopfen,csubj,1
investieren,root,1
verschlingen,parataxis,1
haps,obl,1
äpfelchen,nsubj,1
isses,conj,13
verdauen,root,1
kumpels,nmod,2
goldfische,obl,1
gut,obj,3
verhungern,conj,1
zugehen,csubj,1
grill,obl,1
tortelloni,root,1
einziges,root,4
speckfalte,root,1
delphin,nmod,1
schleckig,root,1
mag,xcomp,2
liegewiese,root,1
entschuldigung,obl,2
elektroautos,appos,1
nachsehen,obj,3
idee,appos,8
gefahrlos,advmod,1
entweichen,advcl,1
möglichkeit,appos,3
größeres,obj,3
ausgewischt,ccomp,1
erwacht,advcl,1
abschleppwagen,parataxis,1
abschleppen,xcomp,2
thema,acl,1
nupsi,obl,1
nupsi,nmod,2
wart,acl,1
gegenstück,nsubj,2
verarzten,parataxis,2
durchsichtiges,amod,2
krake,obl,4
leidenden,amod,1
hai,nsubj:pass,1
rest,obl,8
tätig,advmod,3
rumschwimmt,advcl,1
losangeln,root,1
sägefisch,advcl,1
sägen,parataxis,1
herrje,appos,1
merkwürdig,xcomp,13
unkonventionell,advmod,1
mittig,advmod,3
draufkleben,xcomp,3
sägefisch,iobj,1
verpassen,parataxis,1
angeln,advcl,2
seesterne,nsubj,1
binde,ccomp,1
reingenommen,root,2
wegbringen,parataxis,2
springst,advcl,1
badewasser,nmod,1
aufkrempeln,ccomp,1
aho,nsubj,1
aufkrempeln,xcomp,1
ostseewasser,nsubj,2
ostseewasser,root,1
bratwürste,nsubj,1
tuch,parataxis,1
schleiereule,nsubj,1
chaotisch,root,3
plätschert,root,1
retour,root,3
fischwagen,root,2
einladen,conj,3
wurststand,obj,1
transportieren,advcl,3
wal,nmod,5
wal,parataxis,2
helllichter,amod,2
haarschneidemaschine,root,1
vorgerutscht,ccomp,1
fahrersitz,obl,7
auszuladen,xcomp,1
diesellokomotiven,nsubj,2
bahnhof,advcl,1
gestunken,parataxis,1
abgefahren,conj,1
diesel,obl,1
stinkt,conj,4
schlimmsten,root,1
starten,advcl,1
bänke,obl,1
swantjes,nmod,1
radar,appos,1
pilot,nsubj:pass,3
job,obj,1
tankbranche,obl,1
derselben,det,3
stehen,csubj,1
dauer,obl,7
pflügt,ccomp,1
bearbeitet,conj,1
rausgeschlüpft,ccomp,3
siehste,punct,1
festnähen,advmod,1
rausgekramt,root,1
rosa,parataxis,1
bzz,root,1
bzz,flat:name,1
mausbuch,obj,1
fetter,amod,5
graden,amod,1
linien,root,8
rinnen,nsubj,1
kratzig,root,1
iah,root,2
iah,flat:name,1
zwischenstück,obj,3
fachfrau,obl,1
einbahnstraße,obj,1
sackgasse,obj,1
bauen,obl,3
emely,parataxis,1
eimal,advmod,2
professoren,obl,1
grades,amod,1
geplumpst,root,4
bierflaschen,nsubj,3
spaten,root,5
dasss,mark,1
sand,csubj,1
bier,flat:name,3
angeboten,advcl,1
emlely,flat:name,1
heiho,root,3
heiho,flat:name,1
einschaufeln,root,1
einhaken,parataxis,1
rausguckt,advcl,2
schildkröti,root,1
schildkröti,flat:name,1
lenas,nsubj,1
aufn,nmod,1
bierflaschen,obj,3
fast,flat,1
irgenwo,advmod,1
orangenen,obj,1
derjenige,root,4
organgenen,obj,1
kannnst,aux,1
laufen,obl,9
fallt,root,3
stufen,obl,2
irgendjemand,conj,1
spilen,amod,1
dame,root,9
spuckt,acl,1
entenkopf,nmod,1
klettergerüst,obj,1
friert,acl,2
anhat,conj,1
jemand,appos,3
aufhat,acl,1
mitraten,root,2
untertaucht,nmod,2
untertaucht,advmod,1
labumm,root,1
klabumm,root,3
as,nsubj,3
runlauft,ccomp,1
gibst,nsubj,2
äha,nsubj,1
gesind,root,1
aerger,root,1
wegschiebst,root,1
jury,obl,1
melodie,nsubj,2
melodie,root,1
seinr,obl,1
di,flat:name,3
hummel,appos,9
hohohoho,flat,1
hohoho,flat,2
vorsicht,nsubj:pass,1
teppisch,nmod,1
umgebückt,root,1
wilde,appos,1
rennen,obl,2
box,flat,15
geschlafen,advcl,8
knallst,root,7
tück,flat:name,2
stempel,appos,7
abgeschickt,root,3
packet,obj,1
zuschnüren,root,1
drum,flat,2
schnur,appos,2
schnur,flat,1
drum,flat:name,4
zukleben,appos,1
zukleben,xcomp,1
draufschreiben,obj,1
draufschreiben,advmod,2
draufschreiben,xcomp,1
stempel,conj,3
abgeschickt,conj,1
briefmarke,appos,1
gucke,nmod,1
schiebst,conj,6
ges,obl,1
rumleckt,ccomp,1
verhustet,root,1
zä,obj,1
nimmer,root,1
rudipudi,root,1
joy,root,1
rudolf,obl,2
urwaldmädchen,root,1
rudipudi,nsubj,1
heidegunde,obl,1
si,obl,2
mit,nmod,2
barriere,root,2
barriere,nsubj,1
barriere,obj,3
segelboote,nsubj,2
auhua,root,1
nimmste,appos,1
lalas,acl,1
sandmännchen,obj,3
bohnchen,root,2
zuckerbohne,root,3
zuckerbohne,obj,1
gehörste,root,2
kopfkißen,root,2
kopfkißen,nsubj,1
drübergeht,root,1
liebe,flat,2
pets,nsubj,1
pets,xcomp,1
si,nsubj,4
rausbringen,root,2
uhr,nsubj:pass,3
ma's,obj,1
anmachst,advcl,1
rädchen,nsubj:pass,1
ärmste,root,2
anstoßen,xcomp,1
maukel,flat:name,3
anstoße,ccomp,1
außchaukelt,advcl,1
loßchaukeln,conj,1
gebellt,root,3
ve,flat:name,1
reckstange,root,1
unt,appos,1
spiegelchen,obl,3
hinhältst,root,1
kindertee,root,6
wurstbrot,obj,3
draufgetrampelt,root,1
runtergegeßen,root,1
vorschlagen,obj,1
zapfenstreich,nsubj,1
zi,root,3
za,flat:name,2
zapfenstreichstreich,appos,1
zapfen,nsubj,1
schnapfen,root,1
pfapfenstreich,obj,1
haschee,obj,3
schweinebraten,root,3
haschee,root,3
schweinebraten,nsubj,1
hah,cc,2
eierlöffel,obl,1
losmachen,conj,1
apfelbrei,root,5
apfelbrei,conj,1
himbeer,root,5
gemopst,root,3
nudel,xcomp,2
sebastian,xcomp,10
bäckst,acl,1
angemacht,advmod,1
apfelbrei,nsubj,2
pudding,nsubj,11
pfannkuchen,conj,2
knusprig,advmod,5
knackig,conj,1
uroma,nmod,4
saucenlöffel,nsubj,1
nähkästchen,root,1
friedhof,root,4
streit,obj,7
goofys,nmod,2
fielen,advcl,1
ärgerte,root,1
bäürleins,flat:name,1
fraß,advcl,1
hüa,obj,2
rief,root,16
rannte,root,2
verlor,root,1
blieb,root,10
bogen,nmod,5
flog,root,6
strassengraben,obl,1
schob,acl,1
sagte,ccomp,6
legte,conj,3
rührte,root,1
kräftiger,advmod,6
drückte,conj,1
kraft,obl,2
bewegung,obj,3
folgte,root,1
hopplahopp,root,1
marschierte,ccomp,1
bekam,root,8
bückte,root,2
schuppst,ccomp,1
goofy,flat:name,2
kaute,root,1
goofys,root,1
versuchte,ccomp,1
wiederzubekommen,xcomp,1
schlief,acl,1
entschuldigen,nsubj,1
eintauschen,root,2
goofy,iobj,1
marschierte,root,3
wachte,root,2
goofys,obl,2
kirschbaum,root,7
einzufangen,xcomp,1
kracks,obj,1
goofy,conj,1
aufstehen,advcl,2
tauschen,ccomp,10
hinunterfiel,ccomp,1
flogen,root,2
konnte,conj,7
keines,obl,1
tröstete,conj,1
schrecklichen,obj,1
brotlaibe,obj,1
bäckerei,nmod,2
verkaufe,advcl,1
laib,nsubj,1
bekommst,conj,1
bäcker,parataxis,2
tauschgeschäft,root,1
bestes,csubj,1
trainings,obj,1
training,root,6
training,obl,9
bügeleisen,nsubj,7
bügelbrett,conj,1
geguckt,ccomp,14
kilo,nmod,1
auweia,nsubj,4
gesaugt,advcl,1
susi,nmod,4
hübscher,amod,4
einwandfrei,advmod,9
aufsatz,root,1
fahrern,obl,1
dandi,obj,1
humbu,flat:name,2
dandi,flat:name,1
dandi,root,1
hindi,flat:name,1
ffh,root,1
dichter,advmod,2
zwanzigste,amod,12
kribbelmaus,root,1
dicker,conj,5
reingucken,conj,4
platz,conj,3
grund,nsubj,9
tages,nmod,9
forellen,advcl,1
vögeln,root,5
mutter,iobj,7
wochen,obj,4
tierchen,nsubj,1
kröten,obj,1
kröten,nsubj,3
trog,conj,1
wachsen,advcl,1
brösl,obj,1
beschienen,root,1
weggeschmisst,advmod,1
nackedei,advmod,1
amsel,root,4
aufgefressen,ccomp,1
frssen,obl,1
kuschel,advmod,5
habt,nsubj,1
nackdei,advmod,2
hause,parataxis,2
montag,root,22
mölmac,root,1
göttingen,obl,5
dritter,root,6
rundbogen,root,1
aktentasche,nmod,1
lampenpfosten,ccomp,1
mha,root,1
hingehören,ccomp,3
vogel,xcomp,4
briefträger,root,4
cousine,root,7
ihn,iobj,3
quatschliesel,nsubj,1
summen,root,3
drinn,root,1
rausschmeissen,root,3
davongeflogen,root,1
herniette,nsubj,1
i,cop,1
hampelliese,appos,1
hampelt,ccomp,2
davon,conj,1
pünkchen,obj,1
hst,root,2
verrenkt,advmod,1
rumges,advmod,1
gehampelt,advcl,1
kasfüssen,obl,1
knibbeln,ccomp,1
strumpfhose,obl,4
schade,obj,2
schreiben,nsubj,3
zuschnüren,obj,2
zuschnüren,xcomp,1
stempel,flat,1
amerkia,flat:name,1
kuschelmaus,root,1
j,xcomp,1
schickst,root,7
amerkia,obl,1
abshied,nsubj,1
loswandern,root,2
bün,flat:name,1
baöby,xcomp,1
schlupf,ccomp,1
nactürlich,advmod,1
sicherheitsnadel,obl,1
faden,conj,3
natur,nsubj,3
matz,root,2
bärchensandalen,obj,1
vergeht,root,3
söckchen,nsubj,2
gestreifte,obj,1
pupser,nsubj,6
pupser,root,7
trotzig,root,1
riegsee,root,6
badehose,nsubj,3
riegsee,nmod,4
snoopy,nsubj,1
badehose,appos,2
dabeihaben,ccomp,1
köpfe,nsubj,5
winken,xcomp,1
rauswinken,root,1
jubel,obj,6
riesengroß,advmod,14
profil,obl,2
stuhllehne,obj,1
stuhllehne,conj,1
wandern,advcl,1
diesel,advmod,3
metier,root,1
personennachtzug,root,1
geweint,acl,1
dazumachen,advmod,1
körper,nsubj:pass,2
gelungen,ccomp,3
buschigen,obj,1
spreißel,nsubj,2
entchenschwarm,root,2
entchenschwarm,nsubj,1
hintergrund,root,4
verläuft,ccomp,4
gemeingefährlich,xcomp,1
fernsehturm,obj,4
schmaler,advmod,2
umebenmessen,root,1
laugenstängel,root,3
laugenstängel,appos,1
begnadete,amod,2
kuh,amod,1
malerin,ccomp,1
malerin,appos,2
gesichter,obj,7
mausezahn,advmod,1
aprikose,obj,1
superfeine,root,1
tannenbäume,nsubj,2
hinaus,obj,1
ringe,flat:name,1
fahrkartenschaltern,nmod,1
oioi,obj,2
fliegen,advcl,4
aufblasbares,root,1
probeflug,obj,2
zahnputzschule,root,1
afrika,nsubj,10
flugschule,obl,2
wüste,obj,5
wüstensand,appos,1
krücken,root,4
anruferei,conj,1
sandburgen,obj,1
aussicht,obj,10
nilwasser,nmod,1
kuchenzutaten,obj,1
gelingt,advcl,2
taufe,root,1
zuckerguss,root,3
nüsschen,root,2
einundzwanzigste,amod,3
hergeflogen,advmod,1
piepst,ccomp,1
zudeck,compound:prt,1
as,flat:name,5
rumpuhlen,root,1
entzündung,obj,1
hochmachen,xcomp,1
grösser,conj,3
verschieden,advmod,13
schnöbbelböbbel,appos,1
friedrichs,nmod,3
klaun,root,1
drinn,advmod,1
tannenzapfen,ccomp,1
korbetha,flat:name,1
reingekommen,acl,2
oberammergau,nmod,2
portugal,obj,1
portugal,nsubj,2
flitterwochen,nmod,1
honeymoon,conj,1
honeymoon,obj,1
pilotenflug,root,1
pilotflug,root,1
portigal,root,1
magst,advmod,1
xxlegen,xcomp,1
ammergau,obj,1
oberammergau,nsubj,3
isses,det,3
tschumm,obj,1
zeuler,amod,2
tschumm,root,2
alm,nmod,1
ansehe,advcl,1
wanderwege,root,1
elmauberg,obl,1
thüringen,root,3
ammergau,nmod,1
oberammergau,root,3
unterammergau,conj,1
unterammergau,root,1
oberammergau,ccomp,1
staffelsee,nsubj,4
riegsee,nsubj,6
innsbruck,obl,3
eberhard,obl,2
innsbruck,nmod,1
eberhard,nsubj:pass,1
fandest,parataxis,1
tollsten,advmod,2
kuhglocken,obj,1
kulrub,flat:name,1
legende,obj,3
